run_id,episode,reward,epsilon,alpha,gamma
c35f1a72-de64-436f-bd0d-db8ede14549f,120,747,0.5452463540625918,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,121,935,0.5425201222922789,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,122,944,0.5398075216808175,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,123,807,0.5371084840724134,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,124,796,0.5344229416520513,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,125,895,0.531750826943791,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,126,887,0.5290920728090721,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,127,922,0.5264466124450268,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,128,738,0.5238143793828016,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,129,915,0.5211953074858876,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,130,606,0.5185893309484582,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,131,769,0.5159963842937159,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,132,837,0.5134164023722473,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,133,895,0.510849320360386,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,134,858,0.5082950737585841,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,135,869,0.5057535983897912,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,136,717,0.5032248303978422,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,137,795,0.500708706245853,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,138,896,0.4982051627146237,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,139,902,0.49571413690105054,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,140,746,0.4932355662165453,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,141,893,0.4907693883854626,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,142,948,0.4883155414435353,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,143,792,0.4858739637363176,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,144,900,0.483444593917636,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,145,615,0.4810273709480478,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,146,719,0.47862223409330756,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,147,815,0.47622912292284103,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,148,660,0.4738479773082268,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,149,719,0.47147873742168567,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,150,879,0.46912134373457726,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,151,1007,0.46677573701590436,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,152,835,0.46444185833082485,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,153,1011,0.46211964903917074,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,154,879,0.4598090507939749,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,155,887,0.457510005540005,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,156,903,0.45522245551230495,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,157,987,0.4529463432347434,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,158,876,0.4506816115185697,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,159,971,0.4484282034609769,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,160,904,0.446186062443672,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,161,749,0.4439551321314536,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,162,930,0.4417353564707963,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,163,995,0.43952667968844233,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,164,1040,0.43732904629000013,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,165,1020,0.4351424010585501,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,166,983,0.43296668905325736,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,167,797,0.43080185560799106,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,168,986,0.4286478463299511,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,169,938,0.42650460709830135,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,170,918,0.42437208406280985,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,171,968,0.4222502236424958,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,172,812,0.42013897252428334,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,173,862,0.4180382776616619,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,174,976,0.4159480862733536,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,175,834,0.41386834584198684,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,176,981,0.4117990041127769,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,177,859,0.40974000909221303,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,178,756,0.40769130904675194,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,179,922,0.40565285250151817,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,180,943,0.4036245882390106,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,181,1066,0.4016064652978155,0.1,0.95
