run_id,episode,reward,epsilon,alpha,gamma
e1510a9d-7f19-4599-8631-7a6773e68b8d,257,1272,0.07479631572685264,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,258,1315,0.07404835256958411,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,259,1390,0.07330786904388827,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,260,1335,0.07257479035344938,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,261,1291,0.07184904244991488,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,262,1355,0.07113055202541574,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,263,1205,0.07041924650516158,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,264,1390,0.06971505404010997,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,265,1356,0.06901790349970886,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,266,1377,0.06832772446471178,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,267,1278,0.06764444722006466,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,268,1303,0.066968002747864,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,269,1303,0.06629832272038537,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,270,1392,0.06563533949318151,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,271,1400,0.06497898609824969,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,272,1276,0.0643291962372672,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,273,1362,0.06368590427489453,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,274,1411,0.06304904523214558,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,275,1351,0.06241855477982412,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,276,1358,0.06179436923202588,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,277,1336,0.06117642553970562,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,278,1431,0.06056466128430856,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,279,1342,0.05995901467146548,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,280,1227,0.05935942452475082,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,281,1412,0.058765830279503314,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,282,1367,0.05817817197670828,0.2,0.99
